empresa,nicho,cidade,telefone,email,site,google_maps_url
"JP Contábeis - Escritório de Contabilidade em Salvador","contador autônomo","RUA DO CAMPO, 10 - Novo Horizonte, Salvador - BA, 41218-062","07130121027","contato@jpcontabeis.com.br","http://www.jpcontabeis.com.br/","https://www.google.com.br/maps/place/JP+Cont%C3%A1beis+-+Escrit%C3%B3rio+de+Contabilidade+em+Salvador/data=!4m7!3m6!1s0x716109bc9f0202d:0xb0f6f25db78dbf3d!8m2!3d-12.938239!4d-38.4377075!16s%2Fg%2F11c1xlh04p!19sChIJLSDwyZsQFgcRPb-Nt13y9rA?authuser=0&hl=pt-BR&rclk=1"
"Contabilidade em Salvador | Real Assessoria Contábil | Contabilidade para Laticínios","contador autônomo","R. Metódio Coelho, N° 104 - Cidadela, Salvador - BA, 40279-120","071999050115","realprocuradoria@realgestaocontabil.com.br","https://realgestaocontabil.com.br/","https://www.google.com.br/maps/place/Contabilidade+em+Salvador+%7C+Real+Assessoria+Cont%C3%A1bil+%7C+Contabilidade+para+Latic%C3%ADnios/data=!4m7!3m6!1s0x7161b40025d5393:0x88dfda2fc53f9d15!8m2!3d-12.9883806!4d-38.4725457!16s%2Fg%2F11y6kv60sl!19sChIJk1NdAkAbFgcRFZ0_xS_a34g?authuser=0&hl=pt-BR&rclk=1"
"Conta4 Contabilidade | Contabilidade em Salvador - BA","contador autônomo","Av. Tancredo Neves, 1632 - Sala 505 e 506 - Caminho das Árvores, Salvador - BA, 41820-021","071982119822","contato@conta4.com.br","https://conta4.com.br/","https://www.google.com.br/maps/place/Conta4+Contabilidade+%7C+Contabilidade+em+Salvador+-+BA/data=!4m7!3m6!1s0x7161b3804a9f4db:0xcceb26aa8e67b9d!8m2!3d-12.9838069!4d-38.4536515!16s%2Fg%2F11smmsdhng!19sChIJ2_SpBDgbFgcRnXvmqGqyzgw?authuser=0&hl=pt-BR&rclk=1"
"ELB Contabilidade - Contabilidade em Salvador","contador autônomo","Av. Antônio Carlos Magalhães, 2501 Edf Profissional Center, Sala 1326 - Brotas, Salvador - BA, 40280-901","071981993908","elbcontabilidade@gmail.com","https://www.elbcontabilidade.com/","https://www.google.com.br/maps/place/ELB+Contabilidade+-+Contabilidade+em+Salvador/data=!4m7!3m6!1s0x71604edcf3af8fb:0x1ab4f445669002e7!8m2!3d-12.989964!4d-38.473876!16s%2Fg%2F1tqcldq4!19sChIJ-_g6z-0EFgcR5wKQZkX0tBo?authuser=0&hl=pt-BR&rclk=1"
"Lumier Contabilidade Digital - Escritório de contabilidade","contador autônomo","Condomínio Edificio Forum Empresarial - Av. Joana Angélica, 902 - sala 401 - Nazaré, Salvador - BA, 40050-000","071991233883","%20operacional@lumiercontabilidade.com","https://www.lumiercontabilidade.com/","https://www.google.com.br/maps/place/Lumier+Contabilidade+Digital+-+Escrit%C3%B3rio+de+contabilidade/data=!4m7!3m6!1s0x71604ebaef5505d:0x47e6a0df60e6ef85!8m2!3d-12.9795087!4d-38.5075015!16s%2Fg%2F11cs2h2jfc!19sChIJXVD1rusEFgcRhe_mYN-g5kc?authuser=0&hl=pt-BR&rclk=1"
"Coutinho Contadores | Contador em Recife","contador autônomo","R. Barão de São Borja, 62 - Sala 304 - Boa Vista, Recife - PE, 50070-325","08130316415","%20comercial@coutinho.com.br","http://www.coutinho.com.br/","https://www.google.com.br/maps/place/Coutinho+Contadores+%7C+Contador+em+Recife/data=!4m7!3m6!1s0x7ab18c6c1833b8b:0x169ca36335cecd02!8m2!3d-8.061665!4d-34.8882484!16s%2Fg%2F1thzp2ym!19sChIJizuDwcYYqwcRAs3ONWOjnBY?authuser=0&hl=pt-BR&rclk=1"
"Nascont – Escritório de Contabilidade – Contador em Recife","contador autônomo","Empresarial San Marino - Av. Eng. Domingos Ferreira, 2391 - Sala 304 - Boa Viagem, Recife - PE, 51020-031","08132049701","CalendrioNascont@nascont.com.br","https://nascont.com.br/","https://www.google.com.br/maps/place/Nascont+%E2%80%93+Escrit%C3%B3rio+de+Contabilidade+%E2%80%93+Contador+em+Recife/data=!4m7!3m6!1s0x7ab1fa77f4a8d09:0x4c285d3f8fefc71f!8m2!3d-8.1116863!4d-34.8928008!16s%2Fg%2F11c0xpgkmg!19sChIJCY1Kf6cfqwcRH8fvjz9dKEw?authuser=0&hl=pt-BR&rclk=1"
"Recicon Recife Contabilidade","contador autônomo","Av. Lins Petit, 320 - 10 andar - Paissandu, Recife - PE, 50070-225","08132228900","administracao@reciconcontabilidade.com.br","http://www.reciconcontabilidade.com.br/","https://www.google.com.br/maps/place/Recicon+Recife+Contabilidade/data=!4m7!3m6!1s0x7ab18b89a23f4e7:0x7981447934f28815!8m2!3d-8.0623258!4d-34.8955497!16s%2Fg%2F1ptz5rh1r!19sChIJ5_QjmrgYqwcRFYjyNHlEgXk?authuser=0&hl=pt-BR&rclk=1"
"Monte Contabilidade - Empresa de Contabilidade em Recife","contador autônomo","Rua Marquês do Herval, 167 Salas 901 e 902 - São José, Recife - PE, 50020-030","08130330571","contato@montecontabilidade.com.br","https://montecontabilidade.com.br/","https://www.google.com.br/maps/place/Monte+Contabilidade+-+Empresa+de+Contabilidade+em+Recife/data=!4m7!3m6!1s0x7ab1942ea3c63cd:0xb3809196efb57a9f!8m2!3d-8.0663293!4d-34.8819044!16s%2Fg%2F11s63nz9rm!19sChIJzWM86kIZqwcRn3q175aRgLM?authuser=0&hl=pt-BR&rclk=1"
"Open Contabilidade","contador autônomo","Estrada das Ubaias, 20 - Sala 1104 - Casa Amarela, Recife - PE, 52070-013","081993459995","contato@opencontabilidade.com","https://opencontabilidade.com/","https://www.google.com.br/maps/place/Open+Contabilidade/data=!4m7!3m6!1s0x7ab194d5ae72f57:0xe5307ef36a2ffac2!8m2!3d-8.029074!4d-34.9177318!16s%2Fg%2F11t40fxktl!19sChIJVy_nWk0ZqwcRwvovavN-MOU?authuser=0&hl=pt-BR&rclk=1"
"Contador em Fortaleza l Escritório de Contabilidade em Fortaleza l Abrir CNPJ - Sintética Contábil - Fortaleza - CE","contador autônomo","Shopping Giga Mall (Cobertura - R. José Hipólito, 264 - Sala 10 - Messejana, Fortaleza - CE, 60871-170","085994464604","Youremailhere@yourbusiness.com","http://www.sinteticacontabil.com.br/","https://www.google.com.br/maps/place/Contador+em+Fortaleza+l+Escrit%C3%B3rio+de+Contabilidade+em+Fortaleza+l+Abrir+CNPJ+-+Sint%C3%A9tica+Cont%C3%A1bil+-+Fortaleza+-+CE/data=!4m7!3m6!1s0x7c74ffd15441def:0x68f9ae7e02429634!8m2!3d-3.833158!4d-38.493006!16s%2Fg%2F11bzypyfp3!19sChIJ7x1EFf1PxwcRNJZCAn6u-Wg?authuser=0&hl=pt-BR&rclk=1"
"Conta a2 | Escritório de Contabilidade em Fortaleza - CE","contador autônomo","Av. Washington Soares, 909 - Loja 109 Bloco H - Edson Queiroz, Fortaleza - CE, 60811-341","08530375555","contato@contaa2.com.br","https://contaa2.com.br/","https://www.google.com.br/maps/place/Conta+a2+%7C+Escrit%C3%B3rio+de+Contabilidade+em+Fortaleza+-+CE/data=!4m7!3m6!1s0x7c74f7843652b05:0x12c0071835d6969!8m2!3d-3.7621457!4d-38.4819847!16s%2Fg%2F11c44p4qc7!19sChIJBStlQ3hPxwcRaWldg3EALAE?authuser=0&hl=pt-BR&rclk=1"
"P&P Contabilidade | Empresa de Contabilidade em Fortaleza-CE","contador autônomo","R. José Alves Campos, 189 - Guararapes, Fortaleza - CE, 60810-040","085991115900","comercial@ppcontabilidade.com","http://www.ppcontabilidade.com/","https://www.google.com.br/maps/place/P%26P+Contabilidade+%7C+Empresa+de+Contabilidade+em+Fortaleza-CE/data=!4m7!3m6!1s0x7c748a5c842f841:0x50a73dc3ee5620b5!8m2!3d-3.7601756!4d-38.4912505!16s%2Fg%2F1ptwjx0s0!19sChIJQfhCyKVIxwcRtSBW7sM9p1A?authuser=0&hl=pt-BR&rclk=1"
"Betel Contabilidade","contador autônomo","Av. Santos Dumont, 2828 - loja 14 - Aldeota, Fortaleza - CE, 60150-162","08532232272","samia@betelcontabilidade.com.br","http://campanhabetelcontabilidade.com.br/","https://www.google.com.br/maps/place/Betel+Contabilidade/data=!4m7!3m6!1s0x7c74975a26569d7:0x9f167ae8a91d305f!8m2!3d-3.7364039!4d-38.4997333!16s%2Fg%2F1tlw98sy!19sChIJ12llonVJxwcRXzAdqeh6Fp8?authuser=0&hl=pt-BR&rclk=1"
"Vesk Contabilidade Digital","contador autônomo","Merit Offices & Mall - Av. Santos Dumont, 6740 - Sala 1001 - Cocó, Fortaleza - CE, 60192-022","085987671049","veskcontabilidade@gmail.com","https://veskcontabilidade.com.br/","https://www.google.com.br/maps/place/Vesk+Contabilidade+Digital/data=!4m7!3m6!1s0x7c7514a93252f33:0x9835a0614eefe946!8m2!3d-3.7446822!4d-38.4730944!16s%2Fg%2F11ng2m1qbs!19sChIJMy8lk0pRxwcRRunvTmGgNZg?authuser=0&hl=pt-BR&rclk=1"
"Clínica Acor","clínica médica","R. Dom José de Barros, 79 - República, São Paulo - SP, 01038-000","01150940300","contato@acorclinica.com.br","https://www.clinicaacor.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Acor/data=!4m7!3m6!1s0x94ce5851e656b5cb:0x130c41d5020aed92!8m2!3d-23.5447002!4d-46.641211!16s%2Fg%2F11bwh5rn2g!19sChIJy7VW5lFYzpQRku0KAtVBDBM?authuser=0&hl=pt-BR&rclk=1"
"Clínica Médica Vila Guilhermina","clínica médica","R. Costa Rego, 29 - Vila Guilhermina, São Paulo - SP, 03542-030","01129586122","clinicadavila@uol.com.br","http://www.clinicadavila.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+M%C3%A9dica+Vila+Guilhermina/data=!4m7!3m6!1s0x94ce60a0a7167feb:0x7f2d5b8eb0158259!8m2!3d-23.5305262!4d-46.5162934!16s%2Fg%2F1tflt4jp!19sChIJ638Wp6BgzpQRWYIVsI5bLX8?authuser=0&hl=pt-BR&rclk=1"
"Clínica Rio de Janeiro - Duque de Caxias","clínica médica","R. Mariano Sendra dos Santos, 25 - Centro, Duque de Caxias - RJ, 25010-080","02121950250","exemplo@meusite.com","https://www.clinicariodejaneiro.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Rio+de+Janeiro+-+Duque+de+Caxias/data=!4m7!3m6!1s0x997abfa696306f:0x2c6f33afa6006f7b!8m2!3d-22.7901585!4d-43.3105615!16s%2Fg%2F11cr_7dl61!19sChIJbzCWpr96mQARe28Apq8zbyw?authuser=0&hl=pt-BR&rclk=1"
"Clínica Rio de Janeiro - Nova Iguaçu (Matriz)","clínica médica","Av. Getúlio de Moura, 1286 - Centro, Nova Iguaçu - RJ, 26221-004","02121950250","exemplo@meusite.com","https://www.clinicariodejaneiro.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Rio+de+Janeiro+-+Nova+Igua%C3%A7u+%28Matriz%29/data=!4m7!3m6!1s0x9966fe150e14ff:0xa97c573d6c3aaebb!8m2!3d-22.7629628!4d-43.44402!16s%2Fg%2F1w97wlmw!19sChIJ_xQOFf5mmQARu646bD1XfKk?authuser=0&hl=pt-BR&rclk=1"
"Clínica Rio de Janeiro - Vilar dos Teles","clínica médica","Rua Kleber Santos de Carvalho, 50 - Vilar dos Teles, São João de Meriti - RJ, 25576-261","02121950250","exemplo@meusite.com","https://www.clinicariodejaneiro.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Rio+de+Janeiro+-+Vilar+dos+Teles/data=!4m7!3m6!1s0x99650fc85cd129:0xd4bc2190c3520606!8m2!3d-22.776582!4d-43.3594176!16s%2Fg%2F11c4c5nlkt!19sChIJKdFcyA9lmQARBgZSw5AhvNQ?authuser=0&hl=pt-BR&rclk=1"
"Dra. Marina Cerqueira","clínica médica","Av. do Contorno, 8000 - sala 1012 - Santo Agostinho, Belo Horizonte - MG, 30110-017","031996086606","dra.marinacerqueira@gmail.com","https://marinareumatologista.com.br/","https://www.google.com.br/maps/place/Dra.+Marina+Cerqueira/data=!4m7!3m6!1s0xa697da82215ad5:0x7ed96070ea8404b6!8m2!3d-19.934027!4d-43.950794!16s%2Fg%2F11tk93zq5v!19sChIJ1VohgtqXpgARtgSE6nBg2X4?authuser=0&hl=pt-BR&rclk=1"
"Clínica Médica Mais Vida","clínica médica","R. Dr. Raul Carneiro Filho, 328 - 80620-440 - Água Verde, Curitiba - PR, 80620-440","04133333322","clinicamaisvida@gmail.com","https://medicoagora.com.br/agenda/07110528211","https://www.google.com.br/maps/place/Cl%C3%ADnica+M%C3%A9dica+Mais+Vida/data=!4m7!3m6!1s0x94dce48edc46b355:0xb64d654cf4b9cffa!8m2!3d-25.4560622!4d-49.2712926!16s%2Fg%2F1ptvvc1k2!19sChIJVbNG3I7k3JQR-s-59ExlTbY?authuser=0&hl=pt-BR&rclk=1"
"Kosop Clínica Médica","clínica médica","Av. João Gualberto, 1342 - sala 1813 - Alto da Glória, Curitiba - PR, 80030-001","04131800787","contato.kosopcm@gmail.com","http://www.kosopclinicamedica.com.br/","https://www.google.com.br/maps/place/Kosop+Cl%C3%ADnica+M%C3%A9dica/data=!4m7!3m6!1s0x94dce43f023a8a21:0xd11ee8fd97f5c8b0!8m2!3d-25.4160094!4d-49.2611638!16s%2Fg%2F11c2mwtcnh!19sChIJIYo6Aj_k3JQRsMj1l_3oHtE?authuser=0&hl=pt-BR&rclk=1"
"Medprev Curitiba - Centro","clínica médica","R. Sen. Alencar Guimarães, 229 - 1º andar - Centro, Curitiba - PR, 80010-070","04133030101","sac@medprevonline.com","https://medprev.online/unidade/curitiba-centro/","https://www.google.com.br/maps/place/Medprev+Curitiba+-+Centro/data=!4m7!3m6!1s0x94dce46d8bcf5655:0xf1374c9936af49ee!8m2!3d-25.434691!4d-49.2739055!16s%2Fg%2F1vlzcj47!19sChIJVVbPi23k3JQR7kmvNplMN_E?authuser=0&hl=pt-BR&rclk=1"
"Clínica Meitan","clínica médica","Alameda Pres. Taunay, 1741 - Mercês, Curitiba - PR, 80430-042","04130441287","clinicameitan@gmail.com","http://www.clinicameitan.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Meitan/data=!4m7!3m6!1s0x94dce3fbb52acdd1:0xd6620e6ebf43e9eb!8m2!3d-25.4249215!4d-49.2906377!16s%2Fg%2F11c5_f8f4s!19sChIJ0c0qtfvj3JQR6-lDv24OYtY?authuser=0&hl=pt-BR&rclk=1"
"MAB Centro Médico","clínica médica","R. da Paz, 195 - Centro, Curitiba - PR, 80060-160","04132629522","mab@mabcentromedico.com.br","http://mabcentromedico.com.br/","https://www.google.com.br/maps/place/MAB+Centro+M%C3%A9dico/data=!4m7!3m6!1s0x94dce446a0f53e09:0xf22fd4d8aea2f120!8m2!3d-25.4309451!4d-49.2577035!16s%2Fg%2F11c7sqq0jq!19sChIJCT71oEbk3JQRIPGirtjUL_I?authuser=0&hl=pt-BR&rclk=1"
"Docctor Med Zona Sul - Clínica Médica","clínica médica","Av. Edgar Píres de Castro, 1680 - Campo Novo, Porto Alegre - RS, 91788-000","05137795707","contato@docctormed.com.br","http://docctormed.com.br/","https://www.google.com.br/maps/place/Docctor+Med+Zona+Sul+-+Cl%C3%ADnica+M%C3%A9dica/data=!4m7!3m6!1s0x95199b4beb5e260d:0xc64eec61b511fdb1!8m2!3d-30.1551937!4d-51.175377!16s%2Fg%2F11bw5zmt12!19sChIJDSZe60ubGZURsf0RtWHsTsY?authuser=0&hl=pt-BR&rclk=1"
"Clinica Axis - Endocrinologia, Endocrinologia pediátrica, Reumatologia, Psiquiatria, Nutrição","clínica médica","SGAS 610 Centro Clinico Lúcio Costa Sala 103 e 104 - Sgas 610 - Asa Sul, Brasília - DF, 70200-700","06137975969","atendimento@clinicaaxis.com.br","https://clinicaxis.com.br/","https://www.google.com.br/maps/place/Clinica+Axis+-+Endocrinologia,+Endocrinologia+pedi%C3%A1trica,+Reumatologia,+Psiquiatria,+Nutri%C3%A7%C3%A3o/data=!4m7!3m6!1s0x935a30046ba92089:0x4b7be4f79e413c0e!8m2!3d-15.828663!4d-47.904033!16s%2Fg%2F11b7w7d74p!19sChIJiSCpawQwWpMRDjxBnvfke0s?authuser=0&hl=pt-BR&rclk=1"
"Clínica Famulus","clínica médica","QS 1 BLOCO D Sala 1611 e 1612 - Águas Claras, Brasília - DF, 71950-550","06135220880","atendimento@famulusclinica.com","https://clinicafamulus.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Famulus/data=!4m7!3m6!1s0x935a3387fa5539c5:0x8438655e62182573!8m2!3d-15.840748!4d-48.044916!16s%2Fg%2F11w8hmcrbl!19sChIJxTlV-oczWpMRcyUYYl5lOIQ?authuser=0&hl=pt-BR&rclk=1"
"Centro Médico Brasília","clínica médica","St. de Habitações Individuais Sul QI 15 Centro Médico - Lago Sul, Brasília - DF, 71635-550","06137049006","ouvidoria.hospitais@americasmed.com.br","https://www.hospitalbrasilia.com.br/centro-medico-brasilia/","https://www.google.com.br/maps/place/Centro+M%C3%A9dico+Bras%C3%ADlia/data=!4m7!3m6!1s0x935a24fe02afe751:0x4b3f282ccd9cf0b5!8m2!3d-15.8465807!4d-47.8832711!16s%2Fg%2F11c70c108_!19sChIJUeevAv4kWpMRtfCczSwoP0s?authuser=0&hl=pt-BR&rclk=1"
"MedPrime Clínica Médica - Goiânia","clínica médica","Av. T-9, 2392 - Jardim América, Goiânia - GO, 74255-220","06239960508","contato@medprime.com.br","http://www.medprime.com.br/","https://www.google.com.br/maps/place/MedPrime+Cl%C3%ADnica+M%C3%A9dica+-+Goi%C3%A2nia/data=!4m7!3m6!1s0x935ef1e5d81453e5:0x270c3a172ee53bf7!8m2!3d-16.7077009!4d-49.2831205!16s%2Fg%2F11jlgb4f9s!19sChIJ5VMU2OXxXpMR9zvlLhc6DCc?authuser=0&hl=pt-BR&rclk=1"
"Clínica Médica Acesso Saúde","clínica médica","Av. Circular, 446 - St. Pedro Ludovico, Goiânia - GO, 74823-020","06230863030","administracao@acessosaudegoiania.com.br","http://www.acessosaudegoiania.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+M%C3%A9dica+Acesso+Sa%C3%BAde/data=!4m7!3m6!1s0x935ef124a3c6632d:0x627352edfe5dda7d!8m2!3d-16.7157137!4d-49.253922!16s%2Fg%2F11rsptf9fs!19sChIJLWPGoyTxXpMRfdpd_u1Sc2I?authuser=0&hl=pt-BR&rclk=1"
"Clínica Popmed Goiânia","clínica médica","R. 7, 623 - St. Central, Goiânia - GO, 74023-020","06236226816","contato@clinicapopmed.com.br","http://www.clinicapopmed.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Popmed+Goi%C3%A2nia/data=!4m7!3m6!1s0x935ef7e446693a29:0xe7497cc044adf99!8m2!3d-16.6727973!4d-49.2579358!16s%2Fg%2F11h7dglr22!19sChIJKTppRuT3XpMRmd9KBMyXdA4?authuser=0&hl=pt-BR&rclk=1"
"SAMES - Serviço de Assistência Médica de Salvador","clínica médica","Próximo à Igreja de Nazaré - Praça Conselheiro Almeida Couto, 2 - Nazaré, Salvador - BA, 40050-405","07132430933","contato@sames.com.br","http://sames.com.br/","https://www.google.com.br/maps/place/SAMES+-+Servi%C3%A7o+de+Assist%C3%AAncia+M%C3%A9dica+de+Salvador/data=!4m7!3m6!1s0x71604dceb06121b:0x74398fa0a2fa2081!8m2!3d-12.9742141!4d-38.5021079!16s%2Fg%2F1tgwmx2x!19sChIJGxIG69wEFgcRgSD6oqCPOXQ?authuser=0&hl=pt-BR&rclk=1"
"Bem Centro Médico","clínica médica","Estr. da Liberdade, 206 - Liberdade, Salvador - BA, 40375-016","07131900499","contato@bemcentromedico.com.br","https://bemcentromedico.com.br/","https://www.google.com.br/maps/place/Bem+Centro+M%C3%A9dico/data=!4m7!3m6!1s0x7160505d50bdc61:0x1c061d99f647faf8!8m2!3d-12.9493557!4d-38.4960352!16s%2Fg%2F11s8hqkfdp!19sChIJYdwL1QUFFgcR-PpH9pkdBhw?authuser=0&hl=pt-BR&rclk=1"
"CLIDAL Corpore - Centro Médico Bela Vista","clínica médica","Shopping Bela Vista - Alameda Euvaldo Luz, 92 Piso L2 - Pernambués, Salvador - BA, 41098-020","07139011200","contato@centromedicobelavista.com.br","http://www.centromedicobelavista.com.br/","https://www.google.com.br/maps/place/CLIDAL+Corpore+-+Centro+M%C3%A9dico+Bela+Vista/data=!4m7!3m6!1s0x7161b27e4715d07:0xc17dbdd3c5f73148!8m2!3d-12.9710215!4d-38.4741205!16s%2Fg%2F11hbpx5dxj!19sChIJB11x5CcbFgcRSDH3xdO9fcE?authuser=0&hl=pt-BR&rclk=1"
"Dr Fábio Lordelo - Cardiologista e Clínico Geral - Salvador","clínica médica","CEPARH 1 - Rua Professor Severo Pessoa, 120, R. Caetano Moura, 35 - CEPARH 2 - Federação, Salvador - BA, 40210-700","071981084571","consultoriodrfabiolordelo@gmail.com","http://www.drfabiolordelo.com.br/","https://www.google.com.br/maps/place/Dr+F%C3%A1bio+Lordelo+-+Cardiologista+e+Cl%C3%ADnico+Geral+-+Salvador/data=!4m7!3m6!1s0x7161b2fa7086aeb:0xd97f6afb8dcf3b02!8m2!3d-12.9991225!4d-38.5125424!16s%2Fg%2F11jn1w3z6t!19sChIJ62oIpy8bFgcRAjvPjftqf9k?authuser=0&hl=pt-BR&rclk=1"
"Rede Recife Saúde | Casa Amarela: Consulta médica, Exames Laboratoriais e Imagem, Dentista, Ginecologista","clínica médica","R. Sempre Viva, 50 - Casa Amarela, Recife - PE, 52070-350","081997465802","0fd2930120484402ac9adfb9e05cacd5@o37417.ingest.sentry.io","https://www.recifesaude.com.br/","https://www.google.com.br/maps/place/Rede+Recife+Sa%C3%BAde+%7C+Casa+Amarela:+Consulta+m%C3%A9dica,+Exames+Laboratoriais+e+Imagem,+Dentista,+Ginecologista/data=!4m7!3m6!1s0x7ab19babd75121d:0x8ed0b9535f961c6b!8m2!3d-8.024438!4d-34.918436!16s%2Fg%2F11gd1v7vwv!19sChIJHRJ1vboZqwcRaxyWX1O50I4?authuser=0&hl=pt-BR&rclk=1"
"Centro Médico do Recife","clínica médica","R. João Fernandes Viêira, 645 - Boa Vista, Recife - PE, 50050-200","08141012008","contato@centromedicodorecife.com.br","https://centromedicodorecife.com.br/","https://www.google.com.br/maps/place/Centro+M%C3%A9dico+do+Recife/data=!4m7!3m6!1s0x7ab198f85a932af:0x6703998b94462c90!8m2!3d-8.051956!4d-34.8938098!16s%2Fg%2F11k4s7xry5!19sChIJrzKphY8ZqwcRkCxGlIuZA2c?authuser=0&hl=pt-BR&rclk=1"
"São Marcos Maxclinicas Consultórios: Consultas, Centro Médico, Multiclínica, Clínica Médica, Paissandu, Recife PE","clínica médica","R. Pacífico dos Santos, 103 - Paissandu, Recife - PE, 52010-030","08130033230","ouvidoria@rededor.com.br","https://www.rededorsaoluiz.com.br/hospital/sao-marcos","https://www.google.com.br/maps/place/S%C3%A3o+Marcos+Maxclinicas+Consult%C3%B3rios:+Consultas,+Centro+M%C3%A9dico,+Multicl%C3%ADnica,+Cl%C3%ADnica+M%C3%A9dica,+Paissandu,+Recife+PE/data=!4m7!3m6!1s0x7ab19458355a547:0xc70c93e4e3e0cc40!8m2!3d-8.0629628!4d-34.8999857!16s%2Fg%2F11g0jdlc56!19sChIJR6VVg0UZqwcRQMzg4-STDMc?authuser=0&hl=pt-BR&rclk=1"
"Rede Recife Saúde | Afogados: Consulta médica, Exames Laboratoriais e Imagem, Dentista, Ginecologista","clínica médica","Estr. dos Remédios, 425 - Afogados, Recife - PE, 50750-360","081997465802","0fd2930120484402ac9adfb9e05cacd5@o37417.ingest.sentry.io","https://www.recifesaude.com.br/","https://www.google.com.br/maps/place/Rede+Recife+Sa%C3%BAde+%7C+Afogados:+Consulta+m%C3%A9dica,+Exames+Laboratoriais+e+Imagem,+Dentista,+Ginecologista/data=!4m7!3m6!1s0x7ab1f879c3bf6dd:0xe4bcfb657b21641e!8m2!3d-8.0766159!4d-34.9074338!16s%2Fg%2F11yfr3gnbq!19sChIJ3fY7nIcfqwcRHmQhe2X7vOQ?authuser=0&hl=pt-BR&rclk=1"
"LEF SAÚDE TOTAL - Clínica Popular","clínica médica","Av. Beberibe, 1245 - Arruda, Recife - PE, 52120-000","081988968865","contato@lefsaudetotal.com.br","http://www.lefsaudetotal.com.br/","https://www.google.com.br/maps/place/LEF+SA%C3%9ADE+TOTAL+-+Cl%C3%ADnica+Popular/data=!4m7!3m6!1s0x7ab198aac0d5045:0xf7fd080bef05c7e8!8m2!3d-8.0263753!4d-34.8933703!16s%2Fg%2F11tnv_p6h0!19sChIJRVANrIoZqwcR6McF7wsI_fc?authuser=0&hl=pt-BR&rclk=1"
"Clínica SantaMed","clínica médica","Acesso B - Av. Lineu Machado, 419 - Loja 1051A - Jóquei Clube, Fortaleza - CE, 60520-102","08535353533","administracao@clinicasantamed.com.br","http://www.clinicasantamed.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+SantaMed/data=!4m7!3m6!1s0x7c74dedb36a701b:0xec383295d66aebba!8m2!3d-3.7646464!4d-38.5747025!16s%2Fg%2F11h4y1w5fx!19sChIJG3Bqs-1NxwcRuutq1pUyOOw?authuser=0&hl=pt-BR&rclk=1"
"Clínica Centro + Vida - Fortaleza, Centro","clínica médica","R. Sen. Pompeu, 1535 - Centro, Fortaleza - CE, 60025-000","08540420559","comercial2@clinicadocentro.com.br","http://www.clinicadocentro.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Centro+%2B+Vida+-+Fortaleza,+Centro/data=!4m7!3m6!1s0x7c749b27a1bc9f9:0x8161c6c6448b3112!8m2!3d-3.7321331!4d-38.5310728!16s%2Fg%2F11c45w6d3t!19sChIJ-ckberJJxwcREjGLRMbGYYE?authuser=0&hl=pt-BR&rclk=1"
"Doutor na Casa","médico particular","R. Pirapitingui - Liberdade, São Paulo - SP, 01508-020","01125039391","central@doutornacasa.com.br","https://doutornacasa.com.br/","https://www.google.com.br/maps/place/Doutor+na+Casa/data=!4m7!3m6!1s0x94ce598d0c817427:0xa210164ac08e6b54!8m2!3d-23.5629831!4d-46.6376619!16s%2Fg%2F11dzw4x0tn!19sChIJJ3SBDI1ZzpQRVGuOwEoWEKI?authuser=0&hl=pt-BR&rclk=1"
"Dr. Natanael Gomes, Médico de família","médico particular","Av. Dr. Ricardo Jafet, 1600 - Vila Mariana, São Paulo - SP, 04260-000","","suporte@doctoralia.com.br","https://www.doctoralia.com.br/natanael-gomes/medico-de-familia-medico-clinico-geral-generalista/sao-paulo?utm_source=google&utm_medium=gmb&utm_campaign=736973&utm_content=website","https://www.google.com.br/maps/place/Dr.+Natanael+Gomes,+M%C3%A9dico+de+fam%C3%ADlia/data=!4m7!3m6!1s0x94ce59732b5e45e9:0x32cdeef07c29bec1!8m2!3d-23.5909169!4d-46.6209853!16s%2Fg%2F11q1s7_581!19sChIJ6UVeK3NZzpQRwb4pfPDuzTI?authuser=0&hl=pt-BR&rclk=1"
