empresa,nicho,cidade,telefone,email,site,google_maps_url
"Clínica Odontológica NEOPE","clínica odontológica","Empresarial Graham Bell - Av. Frei Matias Teves, 285 - Sala 911 - Ilha do Leite, Recife - PE, 50070-450","08133026390","neope@hotmail.com.br","https://clinicaneope.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Odontol%C3%B3gica+NEOPE/data=!4m7!3m6!1s0x7ab18cf8a4be82b:0x76870d4455e3191e!8m2!3d-8.064008!4d-34.8964393!16s%2Fg%2F11bxj88769!19sChIJK-hLis8YqwcRHhnjVUQNh3Y?authuser=0&hl=pt-BR&rclk=1"
"Hospital Odontológico Central do Dente - Urgência e Emergência 24 Horas em Recife.","clínica odontológica","R. João Fernandes Viêira, 711 - Boa Vista, Recife - PE, 50050-245","081985769697","ouvidoria@centraldodente.com.br","http://www.centraldodente.com.br/","https://www.google.com.br/maps/place/Hospital+Odontol%C3%B3gico+Central+do+Dente+-+Urg%C3%AAncia+e+Emerg%C3%AAncia+24+Horas+em+Recife./data=!4m7!3m6!1s0x7ab18e7830c1bed:0xf8b672b05bec7139!8m2!3d-8.052052!4d-34.8943208!16s%2Fg%2F11g_z9392!19sChIJ7RsMg-cYqwcROXHsW7Bytvg?authuser=0&hl=pt-BR&rclk=1"
"LN Odontologia - Dentista em Recife | Implantes Dentários l Invisalign | Facetas | Lente de Contato Dental","clínica odontológica","Edf. Empresarial Quartier - Estr. do Arraial, 2483 - Sala 1006 - Tamarineira, Recife - PE, 52051-380","081999131135","ln_odontologia@outlook.com","https://www.lnodontologia.com.br/","https://www.google.com.br/maps/place/LN+Odontologia+-+Dentista+em+Recife+%7C+Implantes+Dent%C3%A1rios+l+Invisalign+%7C+Facetas+%7C+Lente+de+Contato+Dental/data=!4m7!3m6!1s0x7ab19263ecb8c61:0x1a0f2f515a3f7bd2!8m2!3d-8.0315821!4d-34.9053876!16s%2Fg%2F11fmg_36db!19sChIJYYzLPiYZqwcR0ns_WlEvDxo?authuser=0&hl=pt-BR&rclk=1"
"Doctor&doctor Odontologia Estética","dentista","Av. Lavandisca, 741 - Conj. 115 - Moema, São Paulo - SP, 04515-011","011985851071","contato@doctoredoctor.com.br","https://doctoredoctor.com.br/","https://www.google.com.br/maps/place/Doctor%26doctor+Odontologia+Est%C3%A9tica/data=!4m7!3m6!1s0x94ce5a04556dbced:0xc4a9376b6b38405a!8m2!3d-23.6033522!4d-46.663286!16s%2Fg%2F11h17z0yf!19sChIJ7bxtVQRazpQRWkA4a2s3qcQ?authuser=0&hl=pt-BR&rclk=1"
"Odontoarte Rio | Odontologia Especializada","dentista","Av. Rio Branco, 156 - SALA 1001 - Centro, Rio de Janeiro - RJ, 20040-003","021988343607","odontoarterio2@gmail.com","http://odontoarterio.com/","https://www.google.com.br/maps/place/Odontoarte+Rio+%7C+Odontologia+Especializada/data=!4m7!3m6!1s0x997f608f45046d:0x849542cc48b0720d!8m2!3d-22.9070328!4d-43.1773783!16s%2Fg%2F11g739ww19!19sChIJbQRFj2B_mQARDXKwSMxClYQ?authuser=0&hl=pt-BR&rclk=1"
"Curitiba Dental Office ~ Odontologia","dentista","Av. São José, 618 - Cj 905 - Cristo Rei, Curitiba - PR, 80050-350","","curitibadentaloffice.business@gmail.com","https://www.curitibadentaloffice.com/","https://www.google.com.br/maps/place/Curitiba+Dental+Office+~+Odontologia/data=!4m7!3m6!1s0x94dce5d28f10c141:0x1619b7f777283c64!8m2!3d-25.4354761!4d-49.2434811!16s%2Fg%2F11fd6dstdt!19sChIJQcEQj9Ll3JQRZDwod_e3GRY?authuser=0&hl=pt-BR&rclk=1"
"Sorridents Porto Alegre Clinica Odontológica / Dentista","dentista","R. dos Andradas, 1745 - Centro Histórico, Porto Alegre - RS, 90020-013","05133405959","rs.portoalegrecentro@sorridents.com.br","https://sorridentsportoalegre.com.br/","https://www.google.com.br/maps/place/Sorridents+Porto+Alegre+Clinica+Odontol%C3%B3gica+%2F+Dentista/data=!4m7!3m6!1s0x9519793d86ce2e57:0x4949903179dcdf30!8m2!3d-30.0297628!4d-51.224009!16s%2Fg%2F11ry3rbqw0!19sChIJVy7Ohj15GZURMN_ceTGQSUk?authuser=0&hl=pt-BR&rclk=1"
"Clínica Odontológica NEOPE","dentista","Empresarial Graham Bell - Av. Frei Matias Teves, 285 - Sala 911 - Ilha do Leite, Recife - PE, 50070-450","08133026390","neope@hotmail.com.br","https://clinicaneope.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Odontol%C3%B3gica+NEOPE/data=!4m7!3m6!1s0x7ab18cf8a4be82b:0x76870d4455e3191e!8m2!3d-8.064008!4d-34.8964393!16s%2Fg%2F11bxj88769!19sChIJK-hLis8YqwcRHhnjVUQNh3Y?authuser=0&hl=pt-BR&rclk=1"
"LN Odontologia - Dentista em Recife | Implantes Dentários l Invisalign | Facetas | Lente de Contato Dental","dentista","Edf. Empresarial Quartier - Estr. do Arraial, 2483 - Sala 1006 - Tamarineira, Recife - PE, 52051-380","081999131135","ln_odontologia@outlook.com","https://www.lnodontologia.com.br/","https://www.google.com.br/maps/place/LN+Odontologia+-+Dentista+em+Recife+%7C+Implantes+Dent%C3%A1rios+l+Invisalign+%7C+Facetas+%7C+Lente+de+Contato+Dental/data=!4m7!3m6!1s0x7ab19263ecb8c61:0x1a0f2f515a3f7bd2!8m2!3d-8.0315821!4d-34.9053876!16s%2Fg%2F11fmg_36db!19sChIJYYzLPiYZqwcR0ns_WlEvDxo?authuser=0&hl=pt-BR&rclk=1"
"SAUDENTAL - Clínica Odontológica","dentista","R. do Hospício, 186 - Boa Vista, Recife - PE, 50060-080","081993267070","johndoe@mail.com","https://www.saudentalrecife.com.br/","https://www.google.com.br/maps/place/SAUDENTAL+-+Cl%C3%ADnica+Odontol%C3%B3gica/data=!4m7!3m6!1s0x7ab194ba36fb6e1:0xc15cde25fe71d0b4!8m2!3d-8.0612732!4d-34.8841109!16s%2Fg%2F11q4g6vw_p!19sChIJ4bZvo0sZqwcRtNBx_iXeXME?authuser=0&hl=pt-BR&rclk=1"
"Hospital Odontológico Central do Dente - Urgência e Emergência 24 Horas em Recife.","dentista","R. João Fernandes Viêira, 711 - Boa Vista, Recife - PE, 50050-245","081985769697","ouvidoria@centraldodente.com.br","http://www.centraldodente.com.br/","https://www.google.com.br/maps/place/Hospital+Odontol%C3%B3gico+Central+do+Dente+-+Urg%C3%AAncia+e+Emerg%C3%AAncia+24+Horas+em+Recife./data=!4m7!3m6!1s0x7ab18e7830c1bed:0xf8b672b05bec7139!8m2!3d-8.052052!4d-34.8943208!16s%2Fg%2F11g_z9392!19sChIJ7RsMg-cYqwcROXHsW7Bytvg?authuser=0&hl=pt-BR&rclk=1"
"Dr Darcy Mavignier Odonto24h","dentista","R. Antônio Augusto, 1271 - sl 604/605 - Aldeota, Fortaleza - CE, 60110-370","085999720087","odonto24h@yahoo.com.br","http://www.odonto24h.com.br/","https://www.google.com.br/maps/place/Dr+Darcy+Mavignier+Odonto24h/data=!4m7!3m6!1s0x7c748599fe5b83b:0xb4172673498f5e56!8m2!3d-3.7315363!4d-38.513845!16s%2Fg%2F1tcvph0v!19sChIJO7jln1lIxwcRVl6PSXMmF7Q?authuser=0&hl=pt-BR&rclk=1"
"Odonto Clean","dentista","R. Alberto Magno, 1008 - Montese, Fortaleza - CE, 60425-000","08530992265","quero@meusorrisonovo.com.br","https://www.meusorrisonovo.com.br/","https://www.google.com.br/maps/place/Odonto+Clean/data=!4m7!3m6!1s0x7c7494a630191f5:0x2a0c403681a90cb1!8m2!3d-3.7635221!4d-38.5488486!16s%2Fg%2F1q62cdc10!19sChIJ9ZEBY0pJxwcRsQypgTZADCo?authuser=0&hl=pt-BR&rclk=1"
"Viva Integra Psicologia – Clínica em Guarulhos","psicólogo particular","R. Silvestre Vasconcelos Calmon, 51 - Parque Sao Miguel, Guarulhos - SP, 07020-001","01124413210","vbcaito@gmail.com","https://ovivaintegra.com.br/","https://www.google.com.br/maps/place/Viva+Integra+Psicologia+%E2%80%93+Cl%C3%ADnica+em+Guarulhos/data=!4m7!3m6!1s0x94cef54a1acf95a5:0x310abdc56bce69b9!8m2!3d-23.473381!4d-46.534136!16s%2Fg%2F11y2nnmqpf!19sChIJpZXPGkr1zpQRuWnOa8W9CjE?authuser=0&hl=pt-BR&rclk=1"
"Psicólogos Berrini","psicólogo particular","Rua Alcides Ricardini Neves, 12 - cj. 610 - Cidade Monções, São Paulo - SP, 04575-050","01145647707","contato@psicologosberrini.com.br","https://www.psicologosberrini.com.br/","https://www.google.com.br/maps/place/Psic%C3%B3logos+Berrini/data=!4m7!3m6!1s0x94ce50cb1aa590bf:0x7cecf9ff2455bbd5!8m2!3d-23.6082402!4d-46.6929395!16s%2Fg%2F1ptxdm9p2!19sChIJv5ClGstQzpQR1btVJP_57Hw?authuser=0&hl=pt-BR&rclk=1"
"Psico Vila Olímpia","psicólogo particular","R. Helena, 285 - Vila Olímpia, São Paulo - SP, 04552-050","011985946105","contato@psicovilaolimpia.com.br","https://www.psicovilaolimpia.com.br/","https://www.google.com.br/maps/place/Psico+Vila+Ol%C3%ADmpia/data=!4m7!3m6!1s0x94ce5736d2f9c3e7:0x29398a8185eeab67!8m2!3d-23.5936046!4d-46.6868123!16s%2Fg%2F11fjyms1lf!19sChIJ58P50jZXzpQRZ6vuhYGKOSk?authuser=0&hl=pt-BR&rclk=1"
"CLINICA DE PSICOLOGIA SP LTDA","psicólogo particular","Rua dos Ingleses, 149 - Morro dos Ingleses, São Paulo - SP, 01329-000","011998241538","contato@exemplo.com.br","http://www.clinicapsicologiasp.com.br/","https://www.google.com.br/maps/place/CLINICA+DE+PSICOLOGIA+SP+LTDA/data=!4m7!3m6!1s0x94ce59a0cb5f24a3:0x8296cbe1b8795a43!8m2!3d-23.559231!4d-46.6469342!16s%2Fg%2F11k53xprxm!19sChIJoyRfy6BZzpQRQ1p5uOHLloI?authuser=0&hl=pt-BR&rclk=1"
"SoPsicologia - Centro do Rio","psicólogo particular","R. Sete de Setembro, 92 - Sala 410 - Centro, Rio de Janeiro - RJ, 20050-002","021976478080","contato@sopsicologia.com.br","https://www.sopsicologia.com.br/","https://www.google.com.br/maps/place/SoPsicologia+-+Centro+do+Rio/data=!4m7!3m6!1s0x997822173515d1:0x4dfead690ce854ea!8m2!3d-22.9051376!4d-43.178288!16s%2Fg%2F1wyc5k97!19sChIJ0RU1FyJ4mQAR6lToDGmt_k0?authuser=0&hl=pt-BR&rclk=1"
"Tiago Brito Psicólogo - TCC (Terapia Cognitivo-Comportamental) e Sexólogo - Centro - Rio de janeiro","psicólogo particular","R. Sen. Dantas, 75 - Centro, Rio de Janeiro - RJ, 20031-204","021969657196","suporte@doctoralia.com.br","https://www.doctoralia.com.br/z/JGrjuV","https://www.google.com.br/maps/place/Tiago+Brito+Psic%C3%B3logo+-+TCC+%28Terapia+Cognitivo-Comportamental%29+e+Sex%C3%B3logo+-+Centro+-+Rio+de+janeiro/data=!4m7!3m6!1s0x997ffc6f3ee3a3:0x3b41e64dd226012!8m2!3d-22.9101097!4d-43.1781054!16s%2Fg%2F11kk7j1rn0!19sChIJo-M-b_x_mQAREmAi3WQetAM?authuser=0&hl=pt-BR&rclk=1"
"Psicóloga na Tijuca","psicólogo particular","R. Santo Afonso, 44 - sala 202 - Tijuca, Rio de Janeiro - RJ, 20511-170","021986834805","carolynneip@gmail.com","https://www.carolynnepsicologia.com/","https://www.google.com.br/maps/place/Psic%C3%B3loga+na+Tijuca/data=!4m7!3m6!1s0x997d1598d0ca57:0xb092ec290d352d61!8m2!3d-22.922371!4d-43.2317191!16s%2Fg%2F11h0b4r854!19sChIJV8rQmBV9mQARYS01DSnskrA?authuser=0&hl=pt-BR&rclk=1"
"Rodrigo Rezende","psicólogo particular","Av. Getúlio Vargas, 54 - sala 1303 - Funcionários, Belo Horizonte - MG, 31112-020","031999963048","psicologo@rodrigorezendepsc.com.br","https://rodrigorezende.psc.br/","https://www.google.com.br/maps/place/Rodrigo+Rezende/data=!4m7!3m6!1s0xa699eb30a20185:0x38488512a48f763d!8m2!3d-19.9319858!4d-43.9249163!16s%2Fg%2F1th7zl2s!19sChIJhQGiMOuZpgARPXaPpBKFSDg?authuser=0&hl=pt-BR&rclk=1"
"LJ Psicologia - Psicólogas Especialistas em Concurso de Segurança Pública","psicólogo particular","R. Turquesa, 118 - Prado, Belo Horizonte - MG, 30411-177","031983467457","ljpsiconcursos@gmail.com","http://www.ljpsicologia.com/","https://www.google.com.br/maps/place/LJ+Psicologia+-+Psic%C3%B3logas+Especialistas+em+Concurso+de+Seguran%C3%A7a+P%C3%BAblica/data=!4m7!3m6!1s0xa697dc53e0f637:0xf4ca222a3685a83e!8m2!3d-19.9275505!4d-43.959121!16s%2Fg%2F11sy3wkcp7!19sChIJN_bgU9yXpgARPqiFNioiyvQ?authuser=0&hl=pt-BR&rclk=1"
"Psicóloga Curitiba Ketlyn Mayara","psicólogo particular","Alameda Nossa Sra. do Sagrado Coração, 1265 - Pinheirinho, Curitiba - PR, 81870-010","041995284710","ketlynpsicologa@gmail.com","http://www.psicologaketlynmayara.com.br/","https://www.google.com.br/maps/place/Psic%C3%B3loga+Curitiba+Ketlyn+Mayara/data=!4m7!3m6!1s0x94dcfd2dad793aa7:0x7e110ab8ea5620dd!8m2!3d-25.5250913!4d-49.2879043!16s%2Fg%2F11j7k1qkfy!19sChIJpzp5rS393JQR3SBW6rgKEX4?authuser=0&hl=pt-BR&rclk=1"
"Fabiane Valentin – Psicóloga em Curitiba","psicólogo particular","Av. Cândido de Abreu, 70 - 8º andar, sala 810 - Centro Cívico, Curitiba - PR, 80530-000","041996654005","info@mysite.com","https://fabianevalentin.com/","https://www.google.com.br/maps/place/Fabiane+Valentin+%E2%80%93+Psic%C3%B3loga+em+Curitiba/data=!4m7!3m6!1s0x94dcfd2eaa19b849:0x3554c6831bf1a612!8m2!3d-25.4239709!4d-49.2693319!16s%2Fg%2F11j637nr62!19sChIJSbgZqi793JQREqbxG4PGVDU?authuser=0&hl=pt-BR&rclk=1"
"Clínica de Psicologia Eurekka - Terapia Comportamental Contextual em Porto Alegre","psicólogo particular","R. Castro Alves, 678 - Rio Branco, Porto Alegre - RS, 90430-130","05130137741","terapia@eurekka.me","https://eurekka.me/terapia-gmb-poa/","https://www.google.com.br/maps/place/Cl%C3%ADnica+de+Psicologia+Eurekka+-+Terapia+Comportamental+Contextual+em+Porto+Alegre/data=!4m7!3m6!1s0x9519784995f53483:0x9528e504acccc3c8!8m2!3d-30.0309591!4d-51.203707!16s%2Fg%2F11dyzg47st!19sChIJgzT1lUl4GZURyMPMrATlKJU?authuser=0&hl=pt-BR&rclk=1"
"Psicobreve - Psiquiatria e Psicologia","psicólogo particular","Rua Professor Annes Dias, 112 - 14º andar - Centro Histórico, Porto Alegre - RS, 90020-090","05132262225","atendimento@psicobreve.com.br","http://www.psicobreve.com.br/","https://www.google.com.br/maps/place/Psicobreve+-+Psiquiatria+e+Psicologia/data=!4m7!3m6!1s0x95197907b4743d77:0x597d3a51d9c78bb1!8m2!3d-30.0306106!4d-51.2236109!16s%2Fg%2F11h10zvxz!19sChIJdz10tAd5GZURsYvH2VE6fVk?authuser=0&hl=pt-BR&rclk=1"
"Psicóloga e Psicanalista em Porto Alegre | Luíza Cunha","psicólogo particular","Av. José Bonifácio, 519 - Farroupilha, Porto Alegre - RS, 90040-130","051982186121","suporte@doctoralia.com.br","https://www.doctoralia.com.br/luiza-pedroso-cunha/psicologo/porto-alegre","https://www.google.com.br/maps/place/Psic%C3%B3loga+e+Psicanalista+em+Porto+Alegre+%7C+Lu%C3%ADza+Cunha/data=!4m7!3m6!1s0x5ec652248070deb:0xb72bb19d5b37aa5c!8m2!3d-30.0377037!4d-51.2122088!16s%2Fg%2F11l2zlpdqy!19sChIJ6w0HSCJl7AURXKo3W52xK7c?authuser=0&hl=pt-BR&rclk=1"
"Clínica Brasília","psicólogo particular","SCN Quadra 2 Bloco D Shopping Liberty Mall Torre A, Sala 1205 12o andar - Asa Norte, Brasília - DF, 70712-903","061998855556","contato@cbrasilia.com.br","https://www.cbrasilia.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+Bras%C3%ADlia/data=!4m7!3m6!1s0x935a3ac079d9253f:0xe19a2d040bc0c539!8m2!3d-15.7871999!4d-47.8852842!16s%2Fg%2F11cmyz2fy8!19sChIJPyXZecA6WpMROcXACwQtmuE?authuser=0&hl=pt-BR&rclk=1"
"ApsiVida Psicologia Integrada","psicólogo particular","BL L - SCN Quadra 1, 50, SQN, sala 216 - Asa Norte, Brasília - DF, 70711-903","061985546231","central@apsivida.com","https://www.apsivida.com/","https://www.google.com.br/maps/place/ApsiVida+Psicologia+Integrada/data=!4m7!3m6!1s0x935a3b06652a58c3:0x104bc930b8c6af83!8m2!3d-15.787107!4d-47.8830766!16s%2Fg%2F11h3rrm284!19sChIJw1gqZQY7WpMRg6_GuDDJSxA?authuser=0&hl=pt-BR&rclk=1"
"Espaço Sabiá - Centro de terapias especiais da Unimed Goiânia","psicólogo particular","Av. T-1, 473 - St. Bueno, Goiânia - GO, 74210-045","06232168333","unimedgobnfwa@msging.net","https://www.unimedgoiania.coop.br/wps/portal/internet/nossas-unidades/unidades/clinica-psicologia-unimed","https://www.google.com.br/maps/place/Espa%C3%A7o+Sabi%C3%A1+-+Centro+de+terapias+especiais+da+Unimed+Goi%C3%A2nia/data=!4m7!3m6!1s0x935ef158e3e05897:0x3aa43c759f4f4bf9!8m2!3d-16.6909212!4d-49.27898!16s%2Fg%2F11vysqwd66!19sChIJl1jg41jxXpMR-UtPn3U8pDo?authuser=0&hl=pt-BR&rclk=1"
"Dr. Shalon Riker Lages | Psicólogo Em Salvador | Terapia e Psicoterapia Clínica | Presencial e On-line","psicólogo particular","CEO, Torre Londres - Av. Tancredo Neves, Salvador Shopping, 2539 - Sala 707 - Caminho das Árvores, Salvador - BA, 41820-021","071996228233","suporte@doctoralia.com.br","https://www.doctoralia.com.br/shalon-riker-lages/psicanalista-psicologo-terapeuta-complementar/salvador","https://www.google.com.br/maps/place/Dr.+Shalon+Riker+Lages+%7C+Psic%C3%B3logo+Em+Salvador+%7C+Terapia+e+Psicoterapia+Cl%C3%ADnica+%7C+Presencial+e+On-line/data=!4m7!3m6!1s0x7161b14c5140397:0x56e23329b8a91d71!8m2!3d-12.979938!4d-38.4520381!16s%2Fg%2F1q5bmp85v!19sChIJlwMUxRQbFgcRcR2puCkz4lY?authuser=0&hl=pt-BR&rclk=1"
"Clínica de Psicologia Vitta","psicólogo particular","R. Dr. José Peroba, 297 - Sala 1103 - STIEP, Salvador - BA, 41770-235","07130326562","psicologiavitta@gmail.com","http://www.vittapsicologia.com.br/","https://www.google.com.br/maps/place/Cl%C3%ADnica+de+Psicologia+Vitta/data=!4m7!3m6!1s0x7161b0f7a4e6097:0xd3c269827d22100a!8m2!3d-12.9846691!4d-38.4505053!16s%2Fg%2F11fxw7c3y4!19sChIJl2BOeg8bFgcRChAifYJpwtM?authuser=0&hl=pt-BR&rclk=1"
"Rafael Matias - Psicólogo e Psicanalista","psicólogo particular","Av. Eng. Domingos Ferreira, 4060 - Boa Viagem, Recife - PE, 51021-040","081987852711","rafael_matias02@hotmail.com","https://rafaelpsi.dititech.com.br/","https://www.google.com.br/maps/place/Rafael+Matias+-+Psic%C3%B3logo+e+Psicanalista/data=!4m7!3m6!1s0x7ab1ff5e469af4f:0x3246f784cfef202f!8m2!3d-8.12373!4d-34.90005!16s%2Fg%2F11wfqr1hvz!19sChIJT69p5PUfqwcRLyDvz4T3RjI?authuser=0&hl=pt-BR&rclk=1"
"Psicólogo em Recife / Psicólogo Leandro Santos","psicólogo particular","Av. Gov. Agamenon Magalhães, 4318 - sala 1304 - Paissandu, Recife - PE, 52021-170","081995064452","psicoterapeuta.leandro@gmail.com","https://leandrosantospsico.wixsite.com/psicoterapeuta","https://www.google.com.br/maps/place/Psic%C3%B3logo+em+Recife+%2F+Psic%C3%B3logo+Leandro+Santos/data=!4m7!3m6!1s0x7ab18db08d0fe93:0x1caa51c66299cfcd!8m2!3d-8.061455!4d-34.898089!16s%2Fg%2F11c71hkrbl!19sChIJk_7QCNsYqwcRzc-ZYsZRqhw?authuser=0&hl=pt-BR&rclk=1"
"Psicóloga em Recife Luciana Sette | CRP: 02/10.234 | Psicoterapeuta de Casal | Relacionamentos | Presencial e On-line","psicólogo particular","Empresarial One Way - R. Guimarães Peixoto, 75 - sala 1705 - Casa Amarela, Recife - PE, 52051-305","081997568052","suporte@doctoralia.com.br","https://www.doctoralia.com.br/z/WazMkp","https://www.google.com.br/maps/place/Psic%C3%B3loga+em+Recife+Luciana+Sette+%7C+CRP:+02%2F10.234+%7C+Psicoterapeuta+de+Casal+%7C+Relacionamentos+%7C+Presencial+e+On-line/data=!4m7!3m6!1s0x7ab1909189bf157:0x7794d6c08370093f!8m2!3d-8.0291617!4d-34.9076523!16s%2Fg%2F11hdy70234!19sChIJV_GbGAkZqwcRPwlwg8DWlHc?authuser=0&hl=pt-BR&rclk=1"
"Psicóloga Rakel Marques","psicólogo particular","R. Sabino Pires, 70 - Aldeota, Fortaleza - CE, 60450-665","085986371532","rakelsmarques@gmail.com","http://www.rakelmarques.com.br/","https://www.google.com.br/maps/place/Psic%C3%B3loga+Rakel+Marques/data=!4m7!3m6!1s0x7c74926abd8795b:0xe9f60662fd8fec36!8m2!3d-3.737056!4d-38.501606!16s%2Fg%2F11wvx099_k!19sChIJW3nYqyZJxwcRNuyP_WIG9uk?authuser=0&hl=pt-BR&rclk=1"
"Psicóloga Camila Marques I Psicólogo em Fortaleza","psicólogo particular","Scopa Platinum Corporate - R. Monsenhor Bruno, 1153 - sala 628 - Aldeota, Fortaleza - CE, 60115-191","085994057740","camilansmarquespsicologa@gmail.com","https://www.psicologacamilamarques.com.br/","https://www.google.com.br/maps/place/Psic%C3%B3loga+Camila+Marques+I+Psic%C3%B3logo+em+Fortaleza/data=!4m7!3m6!1s0x7c7498d4cbf9299:0x212d07c358c1e24d!8m2!3d-3.7332965!4d-38.5094682!16s%2Fg%2F11tn555bfm!19sChIJmZK_TI1JxwcRTeLBWMMHLSE?authuser=0&hl=pt-BR&rclk=1"
"Psicologo Fortaleza/Espaço Escuta Terapêutica (Consultório de psicologia)","psicólogo particular","Edifício Harmony Premium - Av. Humberto Monte, 2929 - 302b - Pici, Fortaleza - CE, 60440-593","085999277282","info@mysite.com","https://rebecassaraiva.wixsite.com/nica-de-sa","https://www.google.com.br/maps/place/Psicologo+Fortaleza%2FEspa%C3%A7o+Escuta+Terap%C3%AAutica+%28Consult%C3%B3rio+de+psicologia%29/data=!4m7!3m6!1s0x7c74b65d6da6ef7:0x9fe156e696224106!8m2!3d-3.7374098!4d-38.5694941!16s%2Fg%2F11p17jh68_!19sChIJ927a1mVLxwcRBkEiluZW4Z8?authuser=0&hl=pt-BR&rclk=1"
"Advocacia Borges/ Advogado Trabalhista de empregado/ Advocacia Trabalhista/ Melhor escritório de Advocacia Trabalhista","escritório de advocacia","Rua Quirino dos Santos, 72 - Barra Funda, São Paulo - SP, 01141-020","01133933030","infoborges@borges.adv.br","https://www.advocaciaborges.com.br/","https://www.google.com.br/maps/place/Advocacia+Borges%2F+Advogado+Trabalhista+de+empregado%2F+Advocacia+Trabalhista%2F+Melhor+escrit%C3%B3rio+de+Advocacia+Trabalhista/data=!4m7!3m6!1s0x94ce5806c0744df7:0x894b34dcd5fc70c5!8m2!3d-23.5241487!4d-46.6644029!16s%2Fg%2F1trtwfrf!19sChIJ9010wAZYzpQRxXD81dw0S4k?authuser=0&hl=pt-BR&rclk=1"
"Ortega e Ieiri Advogados","escritório de advocacia","R. Sete de Abril, 342 - 9º andar - República, São Paulo - SP, 01044-000","011946287767","atendimento@spadvogado.com.br","https://www.spadvogado.com.br/","https://www.google.com.br/maps/place/Ortega+e+Ieiri+Advogados/data=!4m7!3m6!1s0x94ce584e1929fe83:0x9dc9084130ee3da3!8m2!3d-23.5449243!4d-46.6417687!16s%2Fg%2F1vzg3c13!19sChIJg_4pGU5YzpQRoz3uMEEIyZ0?authuser=0&hl=pt-BR&rclk=1"
"Figueiredo Sociedade de Advogados","escritório de advocacia","Avenida Paulista, 1765, 7° andar, Conj. 72 CV 8908 - Bela Vista, São Paulo - SP, 01311-200","011947453744","contato@figueiredoadvogados.com.br","https://figueiredoadvogados.com.br/","https://www.google.com.br/maps/place/Figueiredo+Sociedade+de+Advogados/data=!4m7!3m6!1s0x94ce585293b0e67d:0x3581bbb062bf95e1!8m2!3d-23.5607636!4d-46.6578485!16s%2Fg%2F11clsn9vn_!19sChIJfeawk1JYzpQR4ZW_YrC7gTU?authuser=0&hl=pt-BR&rclk=1"
"Advocacia Sandoval Filho","escritório de advocacia","R. Maria Paula, 123 - Bela Vista, São Paulo - SP, 01319-001","01136389800","helvio@stradacomunicacao.com.br","https://www.sandovalfilho.com.br/","https://www.google.com.br/maps/place/Advocacia+Sandoval+Filho/data=!4m7!3m6!1s0x94ce59acf8c29a05:0x7fbbf15819c42b3a!8m2!3d-23.5522977!4d-46.6390526!16s%2Fg%2F11c0pzv6z_!19sChIJBZrC-KxZzpQROivEGVjxu38?authuser=0&hl=pt-BR&rclk=1"
"Battaglia & Pedrosa Advogados","escritório de advocacia","R. Funchal, 573 - Conjunto 51/52 - Vila Olímpia, São Paulo - SP, 04551-060","011995049829","saopaulo1@bpadvogados.com.br","https://bpadvogados.com.br/","https://www.google.com.br/maps/place/Battaglia+%26+Pedrosa+Advogados/data=!4m7!3m6!1s0x94ce573804640fbd:0x3d2309d9d42a3e26!8m2!3d-23.595745!4d-46.690284!16s%2Fg%2F11gzyv2bb!19sChIJvQ9kBDhXzpQRJj4q1NkJIz0?authuser=0&hl=pt-BR&rclk=1"
"TozziniFreire Advogados","escritório de advocacia","Edifício Salma Tower - Av. Brig. Faria Lima, 3555 - 6º andar - Itaim Bibi, São Paulo - SP, 04538-133","01150865000","mail@tozzinifreire.com.br","http://tozzinifreire.com.br/","https://www.google.com.br/maps/place/TozziniFreire+Advogados/data=!4m7!3m6!1s0x94ce5a22209f4cdf:0x278de8fd6e1c2942!8m2!3d-23.5876432!4d-46.6819669!16s%2Fg%2F1tfl1bj6!19sChIJ30yfICJazpQRQikcbv3ojSc?authuser=0&hl=pt-BR&rclk=1"
"TFV Advogados Associados","escritório de advocacia","Street: - Rua Álvaro Alvim, n° 48 - Grupo 603/604 - Cinelândia, Rio de Janeiro - RJ, 20031-010","02131786879","contato@tfvadvogados.adv.br","http://tfvadvogados.adv.br/","https://www.google.com.br/maps/place/TFV+Advogados+Associados/data=!4m7!3m6!1s0x997f6197ed58ef:0xead38a71309b96ac!8m2!3d-22.910374!4d-43.176494!16s%2Fg%2F11vhgf_vq9!19sChIJ71jtl2F_mQARrJabMHGK0-o?authuser=0&hl=pt-BR&rclk=1"
